2021-05-12 04:00:51;0000000000002003;400;19284;15055;31.84;0;0;25.74;0;51.6407;-0.7653
2021-05-12 04:01:51;0000000000002003;400;19291;15072;31.86;0;0;25.76;0;51.6407;-0.7654
2021-05-12 04:02:50;0000000000002003;400;19282;15056;31.88;0;0;25.72;0;51.6407;-0.7654
2021-05-12 04:03:50;0000000000002003;400;19292;15068;31.84;0;0;25.77;0;51.6406;-0.7654
2021-05-12 04:04:51;0000000000002003;400;19289;15080;31.87;0;0;25.75;0;51.6406;-0.7654
2021-05-12 04:05:51;0000000000002003;400;19290;15067;31.89;0;0;25.71;0;51.6407;-0.7653
2021-05-12 04:06:50;0000000000002003;400;19301;15087;31.88;0;0;25.66;0;51.6407;-0.7653
2021-05-12 04:07:50;0000000000002003;400;19309;15085;31.89;0;0;25.7;0;51.6407;-0.7654
2021-05-12 04:08:51;0000000000002003;400;19302;15088;31.89;0;0;25.7;0;51.6407;-0.7653
2021-05-12 04:09:51;0000000000002003;400;19298;15072;31.92;0;0;25.69;0;51.6408;-0.7653
2021-05-12 04:10:52;0000000000002003;400;19296;15074;31.99;0;0;25.68;0;51.6408;-0.7653
2021-05-12 04:11:51;0000000000002003;400;19304;15076;31.96;0;0;25.63;0;51.6408;-0.7653
2021-05-12 04:12:51;0000000000002003;400;19305;15098;31.94;0;0;25.66;0;51.6407;-0.7653
2021-05-12 04:13:51;0000000000002003;400;19308;15083;31.98;0;0;25.67;0;51.6407;-0.7653
2021-05-12 04:14:51;0000000000002003;400;19302;15083;31.98;0;0;25.62;0;51.6407;-0.7653
2021-05-12 04:15:50;0000000000002003;400;19296;15074;32.01;0;0;25.66;0;51.6407;-0.7653
2021-05-12 04:16:51;0000000000002003;400;19290;15074;32.04;0;0;25.62;4;51.6408;-0.7653
2021-05-12 04:17:51;0000000000002003;400;19288;15084;32.04;0;0;25.68;4;51.6407;-0.7654
2021-05-12 04:18:51;0000000000002003;400;19297;15080;32.07;0;0;25.59;0;51.6407;-0.7654
2021-05-12 04:19:50;0000000000002003;400;19303;15079;32.12;0;0;25.56;0;51.6407;-0.7654
2021-05-12 04:20:51;0000000000002003;400;19292;15067;32.13;0;0;25.54;11;51.6406;-0.7654
2021-05-12 04:21:50;0000000000002003;400;19289;15076;32.1;0;0;25.55;1;51.6407;-0.7654
2021-05-12 04:22:50;0000000000002003;400;19297;15073;32.12;0;0;25.57;0;51.6408;-0.7653
2021-05-12 04:23:50;0000000000002003;400;19306;15077;32.13;0;0;25.58;0;51.6407;-0.7653
2021-05-12 04:24:50;0000000000002003;400;19297;15064;32.14;0;0;25.57;1;51.6406;-0.7654
2021-05-12 04:25:51;0000000000002003;400;19307;15101;32.15;0;0;25.56;0;51.6407;-0.7654
2021-05-12 04:26:51;0000000000002003;400;19310;15086;32.2;0;0;25.5;0;51.6406;-0.7653
2021-05-12 04:27:51;0000000000002003;400;19322;15084;32.25;0;0;25.51;0;51.6406;-0.7653
